date,channel,platform,creativeid,adlength,headlinepurpose,backgroundcolor_luminance,headlinelength,subheadlinelength,ctalength,spend,impressions,clicks,revenue
2025-11-10,paid_social,snapchat,CMDSRES-CID0098,Static,Acquisition,Light,12,32,3,649.1482129,14177.4,9.7,0
2025-11-10,paid_social,snapchat,CMDSRES-CID0099,Static,Acquisition,Light,12,32,3,1132.137936,52964.94359,4.451282051,0
2025-11-10,paid_social,tiktok,CMDSADY-CID0015TV,10s,Campaign Slogan,Dark,5,36,3,1660.4,205066.4,346.9,0
2025-11-10,paid_social,tiktok,CMDSDCO-CID0003TV,9s,Product Detail,NA,42,17,3,283.7454545,7743.272727,13.49090909,0
2025-11-10,paid_social,tiktok,CMDSDCO-CID0004TV,9s,Product Detail,NA,32,18,3,453.2285714,11154.8,27.6,236.4815321
2025-11-10,paid_social,tiktok,CMDSGRY-CID0010TV,7s,Motivation,Dark,45,3,3,1554.828571,32655.2,71.6,109.2166308
2025-11-10,paid_social,tiktok,CMDSRES-CID0009,15s,Acquisition,Light,65,35,3,11108.01429,603354.8,511.7,0
2025-11-10,paid_social,tiktok,CMDSRES-CID0014,15s,Acquisition,Light,66,39,3,11135.67143,574490.8,457.1,0
2025-11-10,paid_social,tiktok,CMDSRES-CID0024,15s,Acquisition,Light,68,42,3,10061.02143,530913.9,451.75,0
2025-11-10,paid_social,tiktok,CMDSRES-CID0029,15s,Acquisition,Light,63,32,3,8413.028571,457705.2,376.2,0
2025-11-10,paid_social,tiktok,CMDSRES-CID0034,15s,Acquisition,Light,68,36,3,12257.11429,633201.2,513.2,0
2025-11-10,paid_social,tiktok,CMDSRES-CID0044,15s,Acquisition,Light,71,41,3,4828.171429,256876.6,210.3,0
2025-11-10,paid_social,tiktok,CMDSRES-CID0049,15s,Acquisition,Light,66,32,3,8935.385714,457605.6,374.5,0
2025-11-17,display,dv360,CMDSABH-CID0001,Static,Campaign Slogan,Light,19,27,9,189.772194,7807.717647,2.964705882,0
2025-11-17,display,dv360,CMDSABH-CID0002,Static,Campaign Slogan,Light,22,24,9,514.3810905,13677.52,4.12,0
2025-11-17,display,dv360,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,331.7004728,13323.41818,5.218181818,0
2025-11-17,display,dv360,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,331.7004728,13323.41818,5.218181818,0
2025-11-17,display,dv360,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,579.6106522,23118.53521,7.473239437,220.8083759
2025-11-17,display,dv360,CMDSABH-CID0009DS,Static,Product Name,Light,24,23,9,70.63887155,3773.84,0.84,0
2025-11-17,display,dv360,CMDSABH-CID0010DS,Static,Product Name,Light,22,23,9,226.2329151,12618.43333,3.383333333,0
2025-11-17,display,dv360,CMDSABH-CID0011DS,Static,Product Name,Light,28,19,9,237.7863145,8230.061538,1.292307692,0
2025-11-17,display,dv360,CMDSABH-CID0012DS,Static,Product Name,Light,22,23,9,66.96775501,4186,1.4,0
2025-11-17,display,dv360,CMDSADY-CID0002,10s,Campaign Slogan,Dark,5,41,3,264.7119538,11842.13333,5.911111111,0
2025-11-17,display,dv360,CMDSADY-CID0002,Static,Campaign Slogan,Dark,5,41,9,264.7119538,11842.13333,5.911111111,0
2025-11-17,display,dv360,CMDSADY-CID0003,10s,Campaign Slogan,Dark,5,37,3,109.7327959,4821.95,1.925,0
2025-11-17,display,dv360,CMDSADY-CID0003,Static,Campaign Slogan,Dark,5,37,9,109.7327959,4821.95,1.925,0
2025-11-17,display,dv360,CMDSADY-CID0009DS,Static,Campaign Slogan,Dark,5,35,9,415.0884191,21637.82353,5.394117647,0
2025-11-17,display,dv360,CMDSADY-CID0010DS,Static,Campaign Slogan,Dark,5,35,9,367.2857149,15840.61818,5.218181818,0
2025-11-17,display,dv360,CMDSADY-CID0011DS,Static,Campaign Slogan,Dark,5,39,9,60.39155662,3494.4,0,0
2025-11-17,display,dv360,CMDSADY-CID0014DS,Static,Campaign Slogan,Dark,5,35,9,65.00181587,4437.066667,0.933333333,0
2025-11-17,display,dv360,CMDSADY-CID0015DS,Static,Campaign Slogan,Dark,5,36,9,390.741807,16379.16,6.02,630.7726114
2025-11-17,display,dv360,CMDSAMM-CID0093,Static,Campaign Slogan,Light,19,19,9,420.0887815,19174.89123,5.845614035,96.99540418
2025-11-17,display,dv360,CMDSAMM-CID0095,Static,Campaign Slogan,Light,19,17,9,319.1565861,16265.33333,2.866666667,176.1996839
2025-11-17,display,dv360,CMDSAMM-CID0099,Static,Campaign Slogan,Light,19,15,9,217.730182,10470.32,3.15,0
2025-11-17,display,dv360,CMDSAMM-CID0109,Static,Campaign Slogan,Light,19,20,9,919.3251521,34801.72093,15.90465116,1082.201636
2025-11-17,display,dv360,CMDSAMM-CID0141DS,Static,Campaign Slogan,Light,21,11,9,373.4206505,18348.65455,5.218181818,0
2025-11-17,display,dv360,CMDSAMM-CID0142DS,Static,Campaign Slogan,Light,21,19,9,238.0112721,10484.775,3.63125,0
2025-11-17,display,dv360,CMDSAMM-CID0143DS,Static,Campaign Slogan,Light,21,21,9,334.3806092,13032.17391,8.095652174,1124.316877
2025-11-17,display,dv360,CMDSAMM-CID0144DS,Static,Campaign Slogan,Light,21,15,9,522.4711968,17621.95556,13.27407407,334.5609529
2025-11-17,display,dv360,CMDSAMM-CID0145DS,Static,Campaign Slogan,Light,21,15,9,177.9035422,8179.581395,2.213953488,0
2025-11-17,display,dv360,CMDSAMM-CID0146DS,Static,Campaign Slogan,Light,21,23,9,62.34440101,6252.8,1.4,0
2025-11-17,display,dv360,CMDSAMM-CID0147DS,Static,Campaign Slogan,Light,21,16,9,136.4953955,9422.35,2.1,0
2025-11-17,display,dv360,CMDSAMM-CID0148DS,Static,Campaign Slogan,Light,21,24,9,151.3015582,7426.253333,1.82,0
2025-11-17,display,dv360,CMDSAMM-CID0151DS,Static,Campaign Slogan,Light,21,15,9,360.1388436,16258.95385,5.276923077,0
2025-11-17,display,dv360,CMDSAMM-CID0152DS,Static,Campaign Slogan,Light,21,3,9,483.0628955,19617.42222,6.766666667,83.27959561
2025-11-17,display,dv360,CMDSAMM-CID0152DS,Static,Campaign Slogan,Light,21,19,9,483.0628955,19617.42222,6.766666667,83.27959561
2025-11-17,display,dv360,CMDSAMM-CID0153DS,Static,Campaign Slogan,Light,21,11,9,354.6476466,15857.64444,7.051851852,307.7483757
2025-11-17,display,dv360,CMDSAMM-CID0153DS,Static,Campaign Slogan,Light,21,12,9,354.6476466,15857.64444,7.051851852,307.7483757
2025-11-17,display,dv360,CMDSAMM-CID0154DS,Static,Campaign Slogan,Light,21,12,9,356.8069203,15936.35556,5.962962963,0
2025-11-17,display,dv360,CMDSAMM-CID0154DS,Static,Campaign Slogan,Light,21,19,9,356.8069203,15936.35556,5.962962963,0
2025-11-17,display,dv360,CMDSAMM-CID0155DS,Static,Campaign Slogan,Light,21,15,9,312.4270056,15525.09412,3.747058824,0
2025-11-17,display,dv360,CMDSAMM-CID0156DS,Static,Campaign Slogan,Light,21,3,9,487.6027417,25219.10811,7.397297297,166.2683378
2025-11-17,display,dv360,CMDSAMM-CID0156DS,Static,Campaign Slogan,Light,21,15,9,487.6027417,25219.10811,7.397297297,166.2683378
2025-11-17,display,dv360,CMDSAMM-CID0157DS,Static,Campaign Slogan,Dark,21,26,9,316.6938396,15935.90303,4.539393939,0
2025-11-17,display,dv360,CMDSAMM-CID0158DS,Static,Campaign Slogan,Light,21,19,9,316.390463,15929.2,4.2,0
2025-11-17,display,dv360,CMDSAMM-CID0159DS,Static,Campaign Slogan,Light,21,3,9,354.0770469,15815.02222,7,192.3427348
2025-11-17,display,dv360,CMDSAMM-CID0160DS,Static,Campaign Slogan,Light,21,3,9,310.7822786,15504.58824,4.9,1195.853617
2025-11-17,display,dv360,CMDSDCO-CID0001,10s,Motivation,NA,58,3,8,11174.39207,472219.1,119.325,0
2025-11-17,display,dv360,CMDSDCO-CID0001DS,Static,Campaign Slogan,Dark,4,30,9,136.4855489,7101.309091,1.909090909,0
2025-11-17,display,dv360,CMDSDCO-CID0001DS,Static,Product Detail,Dark,37,18,9,129.4790991,6829.083333,1.75,0
2025-11-17,display,dv360,CMDSDCO-CID0002,10s,Motivation,NA,58,3,8,1946.064025,98163.67273,26.98181818,0
2025-11-17,display,dv360,CMDSDCO-CID0002DS,Static,Campaign Slogan,Dark,4,30,9,753.2402823,35294.99355,12.44193548,1150.372735
2025-11-17,display,dv360,CMDSDCO-CID0003DS,Static,Product Detail,Dark,42,17,9,123.0481023,5358.92,1.26,0
2025-11-17,display,dv360,CMDSDCO-CID0004DS,Static,Campaign Slogan,Light,4,30,9,132.1885761,7109.2,2.1,0
2025-11-17,display,dv360,CMDSDCO-CID0004DS,Static,Product Detail,Light,42,28,9,313.5027077,11470.24242,4.984848485,0
2025-11-17,display,dv360,CMDSDCO-CID0005DS,Static,Campaign Slogan,Light,4,30,9,762.7585616,29538.23158,7.736842105,0
2025-11-17,display,dv360,CMDSDCO-CID0006DS,Static,Campaign Slogan,Light,4,30,9,138.8933078,8641.733333,3.033333333,0
2025-11-17,display,dv360,CMDSGRY-CID0001,Static,Product Name,Medium,9,30,9,144.4225164,9477.688889,3.033333333,0
2025-11-17,display,dv360,CMDSGRY-CID0002,Static,Product Name,Light,9,31,9,76.49438471,4774,0.466666667,0
2025-11-17,display,dv360,CMDSGRY-CID0003,Static,Product Name,Medium,9,46,9,167.7231376,10173.6,1.65,0
2025-11-17,display,dv360,CMDSGRY-CID0006DS,Static,Product Detail,Dark,9,33,9,254.6317835,15920.02759,3.475862069,0
2025-11-17,display,dv360,CMDSGRY-CID0007DS,Static,Product Detail,Dark,9,44,9,233.7165631,12109.9125,5.81875,0
2025-11-17,display,dv360,CMDSGRY-CID0008DS,Static,Product Detail,Light,9,42,9,280.6806892,15886.55385,3.661538462,0
2025-11-17,display,dv360,CMDSGRY-CID0009DS,Static,Product Detail,Dark,9,34,9,358.7399305,12549.95,4.316666667,458.7085711
2025-11-17,display,dv360,CMDSGRY-CID0010DS,Static,Product Detail,Dark,9,35,9,333.5814449,12358.66667,3.511111111,0
2025-11-17,display,dv360,CMDSGRY-CID0011DS,Static,Product Detail,Light,9,31,9,502.9170894,19500.096,2.94,0
2025-11-17,display,dv360,CMDSGRY-CID0012DS,Static,Product Detail,Dark,9,33,9,184.9970947,11620.93333,2.460606061,0
2025-11-17,display,dv360,CMDSGRY-CID0012DS,Static,Product Detail,Dark,9,43,9,184.9970947,11620.93333,2.460606061,0
2025-11-17,display,dv360,CMDSKOL-CID0001,Static,Product Detail,Light,12,24,9,277.0822907,7956.8,2.2,0
2025-11-17,display,dv360,CMDSKOL-CID0006,Static,Product Detail,Light,16,25,9,2100.99941,50104.5888,19.2416,1149.080118
2025-11-17,display,dv360,CMDSKOL-CID0010,Static,Product Detail,Medium,17,12,9,553.7716102,23108.96,13.51,900.7698787
2025-11-17,display,dv360,CMDSKOL-CID0016,Static,Product Detail,Light,16,13,9,351.0722844,12357.8,5.348,536.3800297
2025-11-17,display,dv360,CMDSKOL-CID0017,Static,Product Detail,Dark,16,13,9,148.0933116,5832.4,2.136842105,0
2025-11-17,display,dv360,CMDSWIL-CID0002,Static,Product Detail,Dark,15,17,9,194.1811285,5778.64,1.68,0
2025-11-17,display,dv360,CMDSWIL-CID0003,Static,Product Detail,Dark,13,17,9,255.9292675,8903,4,0
2025-11-17,display,dv360,CMDSWIL-CID0005,Static,Product Detail,Dark,16,16,9,155.320977,5304.833333,0.933333333,0
2025-11-17,display,google_ads,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,3013.280105,30960.3,59.5,0
2025-11-17,display,google_ads,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,3013.280105,30960.3,59.5,0
2025-11-17,display,google_ads,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,71.42804,20602.4,11.66666667,0
2025-11-17,display,google_ads,CMDSABH-CID0009GS,Static,Product Name,Light,24,23,3,53.12112,10120.6,11.9,0
2025-11-17,display,google_ads,CMDSABH-CID0010GS,Static,Product Name,Light,22,23,3,4717.420343,49758.4,185.6,0
2025-11-17,display,google_ads,CMDSABH-CID0012GS,Static,Product Name,Light,22,23,3,97.55386,5244.4,36.4,0
2025-11-17,display,google_ads,CMDSADY-CID0002,10s,Campaign Slogan,Dark,5,41,3,2276.259856,18394,109.1,0
2025-11-17,display,google_ads,CMDSADY-CID0002,Static,Campaign Slogan,Dark,5,41,9,2276.259856,18394,109.1,0
2025-11-17,display,google_ads,CMDSADY-CID0003,10s,Campaign Slogan,Dark,5,37,3,250.0773667,4214.933333,21.46666667,0
2025-11-17,display,google_ads,CMDSADY-CID0003,Static,Campaign Slogan,Dark,5,37,9,250.0773667,4214.933333,21.46666667,0
2025-11-17,display,google_ads,CMDSADY-CID0009DS,Static,Campaign Slogan,Dark,5,35,9,1110.491266,37089.6,197.2,0
2025-11-17,display,google_ads,CMDSADY-CID0010DS,Static,Campaign Slogan,Dark,5,35,9,437.93943,6646.5,42.46666667,0
2025-11-17,display,google_ads,CMDSADY-CID0011DS,Static,Campaign Slogan,Dark,5,39,9,1071.18748,13827.92727,89.98181818,0
2025-11-17,display,google_ads,CMDSADY-CID0014DS,Static,Campaign Slogan,Dark,5,35,9,1765.746008,6619.2,65.21666667,0
2025-11-17,display,google_ads,CMDSAMM-CID0031,Static,Campaign Slogan,Light,19,14,9,978.468205,17649.1,52.85,0
2025-11-17,display,google_ads,CMDSAMM-CID0035,Static,Campaign Slogan,Light,19,37,9,544.2687286,6690.8,27.4,0
2025-11-17,display,google_ads,CMDSAMM-CID0036,Static,Campaign Slogan,Light,19,22,9,4665.866627,10728.97778,139.3777778,0
2025-11-17,display,google_ads,CMDSAMM-CID0040,Static,Campaign Slogan,Dark,19,20,9,9329.797638,22336.84444,275.4888889,0
2025-11-17,display,google_ads,CMDSAMM-CID0093,Static,Campaign Slogan,Light,19,19,9,1442.068928,68058.35556,106.9703704,0
2025-11-17,display,google_ads,CMDSAMM-CID0095,Static,Campaign Slogan,Light,19,17,9,1562.935364,14410.04444,81.2,0
2025-11-17,display,google_ads,CMDSAMM-CID0099,Static,Campaign Slogan,Light,19,15,9,5385.159133,62584.56296,117.962963,0
2025-11-17,display,google_ads,CMDSAMM-CID0109,Static,Campaign Slogan,Light,19,20,9,690.2134709,11446.4,31.69090909,0
2025-11-17,display,google_ads,CMDSAMM-CID0141XS,Static,Campaign Slogan,Light,21,11,3,912.0324811,16346.54737,49.44210526,0
2025-11-17,display,google_ads,CMDSAMM-CID0142XS,Static,Campaign Slogan,Light,21,19,3,3441.770745,59885.68,89.8,0
2025-11-17,display,google_ads,CMDSAMM-CID0143XS,Static,Campaign Slogan,Light,21,21,3,8519.145125,56206.72,342.08,0
2025-11-17,display,google_ads,CMDSAMM-CID0145XS,Static,Campaign Slogan,Light,21,15,3,804.9251343,12889.6,13.8,0
2025-11-17,display,google_ads,CMDSAMM-CID0146XS,Static,Campaign Slogan,Light,21,23,3,492.526675,5064.5,15.05,0
2025-11-17,display,google_ads,CMDSAMM-CID0147XS,Static,Campaign Slogan,Light,21,16,3,602.9633,4121.04,22.4,0
2025-11-17,display,google_ads,CMDSAMM-CID0148XS,Static,Campaign Slogan,Light,21,24,3,983.1688575,9123.45,25.375,0
2025-11-17,display,google_ads,CMDSAMM-CID0151XS,Static,Campaign Slogan,Light,21,15,3,1546.428174,15896.2,57.6,0
2025-11-17,display,google_ads,CMDSAMM-CID0152XS,Static,Campaign Slogan,Light,21,3,3,9157.953332,75436.48,308.42,0
2025-11-17,display,google_ads,CMDSAMM-CID0152XS,Static,Campaign Slogan,Light,21,19,3,9157.953332,75436.48,308.42,0
2025-11-17,display,google_ads,CMDSAMM-CID0153XS,Static,Campaign Slogan,Light,21,11,3,6425.485955,51454.29333,336.84,0
2025-11-17,display,google_ads,CMDSAMM-CID0153XS,Static,Campaign Slogan,Light,21,12,3,6425.485955,51454.29333,336.84,0
2025-11-17,display,google_ads,CMDSAMM-CID0154XS,Static,Campaign Slogan,Light,21,12,3,2398.523008,25829.56923,110.3846154,0
2025-11-17,display,google_ads,CMDSAMM-CID0154XS,Static,Campaign Slogan,Light,21,19,3,2398.523008,25829.56923,110.3846154,0
2025-11-17,display,google_ads,CMDSAMM-CID0155XS,Static,Campaign Slogan,Light,21,15,3,1406.254188,22358.23333,48.18333333,0
2025-11-17,display,google_ads,CMDSAMM-CID0156XS,Static,Campaign Slogan,Light,21,3,3,4300.442208,29740.9,229.81,0
2025-11-17,display,google_ads,CMDSAMM-CID0156XS,Static,Campaign Slogan,Light,21,15,3,4300.442208,29740.9,229.81,0
2025-11-17,display,google_ads,CMDSAMM-CID0157XS,Static,Campaign Slogan,Dark,21,26,3,1607.030008,15813.56,84,0
2025-11-17,display,google_ads,CMDSAMM-CID0158XS,Static,Campaign Slogan,Light,21,19,3,2252.954847,30220.16667,92.98333333,0
2025-11-17,display,google_ads,CMDSAMM-CID0159XS,Static,Campaign Slogan,Light,21,3,3,1301.787636,13331.11111,89.13333333,0
2025-11-17,display,google_ads,CMDSAMM-CID0160XS,Static,Campaign Slogan,Light,21,3,3,2558.743948,14047.13333,93.21666667,0
2025-11-17,display,google_ads,CMDSDCO-CID0001DS,Static,Product Detail,Dark,37,18,9,210.8321,24476,55,0
2025-11-17,display,google_ads,CMDSDCO-CID0003DS,Static,Product Detail,Dark,42,17,9,772.9089031,42519.29231,139.0307692,0
2025-11-17,display,google_ads,CMDSDCO-CID0004DS,Static,Campaign Slogan,Light,4,30,9,610.254154,12119.8,30.66,0
2025-11-17,display,google_ads,CMDSDCO-CID0004DS,Static,Product Detail,Light,42,28,9,7060.47864,318774.6947,1155.736842,0
2025-11-17,display,google_ads,CMDSDCO-CID0005DS,Static,Campaign Slogan,Light,4,30,9,5594.398682,71573.13333,369.3666667,0
2025-11-17,display,google_ads,CMDSDCO-CID0006DS,Static,Campaign Slogan,Light,4,30,9,658.53434,16989.46667,44.33333333,0
2025-11-17,display,google_ads,CMDSGRY-CID0006DS,Static,Product Detail,Dark,9,33,9,124.77593,3518.9,6.3,0
2025-11-17,display,google_ads,CMDSGRY-CID0007DS,Static,Product Detail,Dark,9,44,9,2380.272629,18186.50909,340.8363636,0
2025-11-17,display,google_ads,CMDSGRY-CID0008DS,Static,Product Detail,Light,9,42,9,75.15976,4118.8,9.8,0
2025-11-17,display,google_ads,CMDSGRY-CID0010DS,Static,Product Detail,Dark,9,35,9,1408.707333,3647.466667,63,0
2025-11-17,display,google_ads,CMDSKOL-CID0006,Static,Product Detail,Light,16,25,9,623.5765657,51381.6,100.8,0
2025-11-17,display,google_ads,CMDSKOL-CID0010,Static,Product Detail,Medium,17,12,9,2059.073587,20568.8,182.9,0
2025-11-17,display,google_ads,CMDSKOL-CID0016,Static,Product Detail,Light,16,13,9,14620.80484,125284,699.9,0
2025-11-17,display,google_ads,CMDSKOL-CID0017,Static,Product Detail,Dark,16,13,9,1767.767053,28208.13333,139.3,0
2025-11-17,display,google_ads,CMDSWIL-CID0003,Static,Product Detail,Dark,13,17,9,558.0012457,14202.4,36.6,0
2025-11-17,display,google_ads,CMDSWIL-CID0005,Static,Product Detail,Dark,16,16,9,618.6226622,11419.48889,31.96666667,0
2025-11-17,paid_social,meta,CMDSABH-CID0003,15s,Campaign Slogan,Light,29,55,3,1099.9,11540.9,33.95,822.7405719
2025-11-17,paid_social,meta,CMDSABH-CID0003,Static,Campaign Slogan,Light,22,19,9,1099.9,11540.9,33.95,822.7405719
2025-11-17,paid_social,meta,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,3848.771429,49171.6,151.1,1575.383876
2025-11-17,paid_social,meta,CMDSABH-CID0009MS,Static,Product Name,Light,24,23,3,1396.371429,43402,231.2,439.2223257
2025-11-17,paid_social,meta,CMDSABH-CID0010MS,Static,Product Name,Light,22,23,3,877.8153846,26393.01538,152.6,1017.128489
2025-11-17,paid_social,meta,CMDSABH-CID0012MS,Static,Product Name,Light,22,23,3,7466.286667,278183.5467,448.42,295.1479915
2025-11-17,paid_social,meta,CMDSADY-CID0013MS,Static,Campaign Slogan,Dark,5,37,3,5175.8,123353.2,657.8,871.7702454
2025-11-17,paid_social,meta,CMDSADY-CID0014MS,Static,Campaign Slogan,Dark,5,35,3,7923.461538,229752.7077,1491.753846,1570.875174
2025-11-17,paid_social,meta,CMDSADY-CID0015MS,Static,Campaign Slogan,Dark,5,36,3,3250.871429,47227.4,418,887.6879833
2025-11-17,paid_social,meta,CMDSAMM-CID0141MS,Static,Campaign Slogan,Light,21,11,3,849.8857143,22799.2,142.8,2263.872054
2025-11-17,paid_social,meta,CMDSAMM-CID0141MV,12s,Campaign Slogan,NA,11,3,3,264.6666667,3997.466667,4.666666667,0
2025-11-17,paid_social,meta,CMDSAMM-CID0142MS,Static,Campaign Slogan,Light,21,19,3,403.2,6582.8,33.6,1005.338393
2025-11-17,paid_social,meta,CMDSAMM-CID0143MS,Static,Campaign Slogan,Light,21,21,3,2455.971429,56847.6,351.4,3032.164999
2025-11-17,paid_social,meta,CMDSAMM-CID0145MS,Static,Campaign Slogan,Light,21,15,3,195.8,3091.2,1.4,0
2025-11-17,paid_social,meta,CMDSAMM-CID0145MV,12s,Campaign Slogan,NA,15,3,3,320.5,4225.2,2.1,0
2025-11-17,paid_social,meta,CMDSAMM-CID0146MS,Static,Campaign Slogan,Light,21,23,3,402.65,11194.4,32.55,252.0908708
2025-11-17,paid_social,meta,CMDSAMM-CID0146MV,12s,Campaign Slogan,NA,19,3,3,238.8,4033.4,8.4,0
2025-11-17,paid_social,meta,CMDSAMM-CID0147MS,Static,Campaign Slogan,Light,21,16,3,750.7,12870.66667,45.26666667,246.4515047
2025-11-17,paid_social,meta,CMDSAMM-CID0147MV,12s,Campaign Slogan,NA,16,3,3,259,4362.4,5.95,0
2025-11-17,paid_social,meta,CMDSAMM-CID0148MS,Static,Campaign Slogan,Light,21,24,3,979.5333333,15442.46667,101.2666667,352.7965052
2025-11-17,paid_social,meta,CMDSAMM-CID0148MV,12s,Campaign Slogan,NA,19,3,3,565,8151.5,13.3,0
2025-11-17,paid_social,meta,CMDSAMM-CID0151MS,Static,Campaign Slogan,Light,21,15,3,359.2,7610.4,30.8,0
2025-11-17,paid_social,meta,CMDSAMM-CID0153MS,Static,Campaign Slogan,Light,21,11,3,295.2,5229,24.5,0
2025-11-17,paid_social,meta,CMDSAMM-CID0153MS,Static,Campaign Slogan,Light,21,12,3,295.2,5229,24.5,0
2025-11-17,paid_social,meta,CMDSAMM-CID0154MS,Static,Campaign Slogan,Light,21,12,3,261,4015.2,18.2,1134.408918
2025-11-17,paid_social,meta,CMDSAMM-CID0154MS,Static,Campaign Slogan,Light,21,19,3,261,4015.2,18.2,1134.408918
2025-11-17,paid_social,meta,CMDSAMM-CID0156MS,Static,Campaign Slogan,Light,21,3,3,304.3,5717.6,23.8,0
2025-11-17,paid_social,meta,CMDSAMM-CID0156MS,Static,Campaign Slogan,Light,21,15,3,304.3,5717.6,23.8,0
2025-11-17,paid_social,meta,CMDSAMM-CID0157MS,Static,Campaign Slogan,Dark,21,26,3,225.6,3710,8.4,0
2025-11-17,paid_social,meta,CMDSAMM-CID0158MS,Static,Campaign Slogan,Light,21,19,3,394.1,5779.2,32.9,0
2025-11-17,paid_social,meta,CMDSAMM-CID0159MS,Static,Campaign Slogan,Light,21,3,3,1055.1,16648.8,165.2,733.6964743
2025-11-17,paid_social,meta,CMDSAMM-CID0160MS,Static,Campaign Slogan,Light,21,3,3,622.9,9209.2,81.2,621.6560875
2025-11-17,paid_social,meta,CMDSDCO-CID0001MS,Static,Campaign Slogan,Dark,4,30,3,3913.757143,105001.8,412.75,2390.941859
2025-11-17,paid_social,meta,CMDSDCO-CID0001MS,Static,Product Detail,Dark,37,18,3,1018.475,33513.9,177.45,0
2025-11-17,paid_social,meta,CMDSDCO-CID0002MS,Static,Campaign Slogan,Dark,4,30,3,6471.588236,166059.8471,876.4823529,1500.998474
2025-11-17,paid_social,meta,CMDSDCO-CID0003MS,Static,Product Detail,Dark,42,17,3,1079.4,22300.8,219,381.7376043
2025-11-17,paid_social,meta,CMDSDCO-CID0004MS,Static,Campaign Slogan,Light,4,30,3,6431.841176,130187.6471,736.3588235,2521.686399
2025-11-17,paid_social,meta,CMDSDCO-CID0004MS,Static,Product Detail,Light,42,28,3,18771.53571,556683.7,3308.45,4957.07887
2025-11-17,paid_social,meta,CMDSDCO-CID0005MS,Static,Campaign Slogan,Light,4,30,3,4411.811111,153276.3556,812.0777778,696.2438627
2025-11-17,paid_social,meta,CMDSGRY-CID0006MS,Static,Product Detail,Dark,9,33,3,371.9,7283,65.7,0
2025-11-17,paid_social,meta,CMDSGRY-CID0007MS,Static,Product Detail,Dark,9,44,3,4267.814286,68358,747.8,368.3567809
2025-11-17,paid_social,meta,CMDSGRY-CID0008MS,Static,Product Detail,Light,9,42,3,1786.56,28178.36,171.5,100.8139402
2025-11-17,paid_social,meta,CMDSGRY-CID0009MS,Static,Product Detail,Dark,9,34,3,635.9571429,7628,65,253.0272083
2025-11-17,paid_social,meta,CMDSSHE-CID0118,Static,Product Name,NA,18,19,3,15060.42857,256788.4,4215.6,2549.575041
2025-11-17,paid_social,pinterest,CMDSABH-CID0004,Static,Campaign Slogan,Light,27,24,9,156.1830629,7162,21.6,0
2025-11-17,paid_social,pinterest,CMDSABH-CID0010PS,Static,Product Name,Light,22,23,3,93.309764,3347.12,12.6,0
2025-11-17,paid_social,pinterest,CMDSABH-CID0012PS,Static,Product Name,Light,22,23,3,2951.528033,183722.9333,308.4666667,483.4542699
2025-11-17,paid_social,pinterest,CMDSADY-CID0014PS,Static,Campaign Slogan,Dark,5,35,3,889.8247129,23075.6,90.5,143.4196982
2025-11-17,paid_social,pinterest,CMDSAMM-CID0024,Static,Campaign Slogan,Light,19,15,3,59.66378,3648.4,5.6,0
2025-11-17,paid_social,pinterest,CMDSAMM-CID0026,Static,Campaign Slogan,Light,19,22,3,3417.081317,131486.4,361.8,1085.335229
2025-11-17,paid_social,pinterest,CMDSAMM-CID0030,Static,Campaign Slogan,Dark,19,20,3,2578.007114,135770.8,282.8,236.8373723
2025-11-17,paid_social,pinterest,CMDSAMM-CID0066,Static,Campaign Slogan,Light,19,19,3,993.6059714,39842.8,105,878.1085303
2025-11-17,paid_social,pinterest,CMDSAMM-CID0069,Static,Campaign Slogan,Light,19,17,3,109.4503829,4492.4,10.8,196.8389541
2025-11-17,paid_social,pinterest,CMDSAMM-CID0078,Static,Campaign Slogan,Light,19,19,3,215.3948086,5228.4,22.8,0
2025-11-17,paid_social,pinterest,CMDSAMM-CID0084,Static,Campaign Slogan,Light,19,16,3,174.62176,10950.8,20,150.0540897
2025-11-17,paid_social,pinterest,CMDSAMM-CID0090,Static,Campaign Slogan,Light,19,20,3,206.1051343,6673.6,23.6,0
2025-11-17,paid_social,pinterest,CMDSAMM-CID0141PS,Static,Campaign Slogan,Light,21,11,3,427.8608057,13718.4,48.8,0
2025-11-17,paid_social,pinterest,CMDSAMM-CID0142PS,Static,Campaign Slogan,Light,21,19,3,477.8392286,14973.6,55.2,0
2025-11-17,paid_social,pinterest,CMDSAMM-CID0143PS,Static,Campaign Slogan,Light,21,21,3,1234.374917,33434.4,133,192.0692349
2025-11-17,paid_social,pinterest,CMDSAMM-CID0145PS,Static,Campaign Slogan,Light,21,15,3,157.4251743,13538,16.6,0
2025-11-17,paid_social,pinterest,CMDSAMM-CID0146PS,Static,Campaign Slogan,Light,21,23,3,133.81634,7851.2,14,0
2025-11-17,paid_social,pinterest,CMDSAMM-CID0147PS,Static,Campaign Slogan,Light,21,16,3,109.197628,4617.2,11.76,0
